"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","368","368","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408397","2.169571","430592.192","4584427.284","430684.125","4584628.241","934364814","Fax","","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","362","362","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408255","2.169757","430607.595","4584411.432","430699.528","4584612.388","934364051","#","(edifici Marina núm. 362)","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","368","368","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408397","2.169571","430592.192","4584427.284","430684.125","4584628.241","934364051","#","","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","333","333","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408092","2.169604","430594.641","4584393.43","430686.574","4584594.386","934364814","Fax","","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","362","362","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408255","2.169757","430607.595","4584411.432","430699.528","4584612.388","934350963","#","(edifici Marina núm. 368)","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","362","362","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408255","2.169757","430607.595","4584411.432","430699.528","4584612.388","934364814","Fax","","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","368","368","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408397","2.169571","430592.192","4584427.284","430684.125","4584628.241","934364051","#","(edifici Marina núm. 362)","","","","","","",
"92168166002","Centre Educatiu Roig Tesalia","#","C","Marina","368","368","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.408397","2.169571","430592.192","4584427.284","430684.125","4584628.241","934350963","#","(edifici Marina núm. 368)","","","","","","",
"92168166018","Escola Rubén Darío","#","Rda","Sant Pau","38","38","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376938","2.165762","430240.205","4580937.897","430332.136","4581138.821","934429203","#","","","","","","","",
"92168166019","Centre Educatiu Sil","#","Av","Tibidabo","26","28","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.412834","2.135343","427736.34","4584947.917","427828.247","4585148.878","934179485","Fax","Internat","","","","","","",
"92168166019","Centre Educatiu Sil","#","Av","Tibidabo","26","28","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.412834","2.135343","427736.34","4584947.917","427828.247","4585148.878","932126754","#","","","","","","","",
"92168166019","Centre Educatiu Sil","#","Av","Tibidabo","26","28","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.412834","2.135343","427736.34","4584947.917","427828.247","4585148.878","934179982","Fax","","","","","","","",
"92168166019","Centre Educatiu Sil","#","Av","Tibidabo","26","28","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.412834","2.135343","427736.34","4584947.917","427828.247","4585148.878","934176391","#","Internat","","","","","","",
"92168166020","Centre Educatiu Lleó XIII","#","C","Lleó XIII","16","18","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.412516","2.137106","427883.276","4584911.104","427975.184","4585112.064","934175002","#","","","","","","","",
"92168166024","Centre Educatiu Sadako","#","C","Collserola","42","42","28","Vallcarca i els Penitents","06","Gràcia","08035","019","BARCELONA","41.417969","2.134133","427640.9","4585519.025","427732.806","4585719.991","932113716","Centraleta","","","","","","","",
"92168166025","Centre Educatiu Sagrada Família *Arquímedes","#","C","Arquímedes","60","60","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.438838","2.186266","432019.331","4587793.609","432111.276","4587994.597","933458895","#","","","","","","","",
"92168166025","Centre Educatiu Sagrada Família *Arquímedes","#","C","Arquímedes","60","60","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.438838","2.186266","432019.331","4587793.609","432111.276","4587994.597","933451985","Fax","","","","","","","",
"92168166028","Escola Sagrada Família *Sardenya","#","C","Sardenya","343","343","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404743","2.171105","430716.567","4584020.471","430808.502","4584221.424","934593851","Fax","","","","","","","",
"92168166028","Escola Sagrada Família *Sardenya","#","C","Sardenya","343","343","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.404743","2.171105","430716.567","4584020.471","430808.502","4584221.424","932074311","#","","","","","","","",
"92168166030","Centre Educatiu Sagrado Corazón *Eduardo Conde","#","C","Eduardo Conde","17","23","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.392993","2.121189","426531.026","4582757.06","426622.922","4582958","932052308","Fax","","","","","","","",
"92168166030","Centre Educatiu Sagrado Corazón *Eduardo Conde","#","C","Eduardo Conde","17","23","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.392993","2.121189","426531.026","4582757.06","426622.922","4582958","932038754","#","","","","","","","",
"92168166035","Centre Educatiu Sagrat Cor Besòs","#","C","Lluís Borrassà","16","16","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.415533","2.218296","434671.854","4585181.607","434763.825","4585382.572","934980050","Fax","","","","","","","",
"92168166035","Centre Educatiu Sagrat Cor Besòs","#","C","Lluís Borrassà","16","16","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.415533","2.218296","434671.854","4585181.607","434763.825","4585382.572","933052201","#","","","","","","","",
"92168166037","Centre Educatiu Padre Damián Sagrados Corazones","#","Av","Vallvidrera","10","10","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.405476","2.116542","426156.635","4584146.838","426248.527","4584347.791","932031274","#","","","","","","","",
"92168166037","Centre Educatiu Padre Damián Sagrados Corazones","#","Av","Vallvidrera","10","10","23","Sarrià","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.405476","2.116542","426156.635","4584146.838","426248.527","4584347.791","932056359","Fax","","","","","","","",
"92168166071","Centre Educatiu Sant Felip Neri","#","Pl","Sant Felip Neri","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.383503","2.174828","431005.261","4581659.395","431097.199","4581860.326","933011340","Fax","","","","","","","",
"92168166071","Centre Educatiu Sant Felip Neri","#","Pl","Sant Felip Neri","6","6","02","el Barri Gòtic","01","Ciutat Vella","08002","019","BARCELONA","41.383503","2.174828","431005.261","4581659.395","431097.199","4581860.326","933011296","#","","","","","","","",
"92168166076","Centre Educatiu San Francisco","#","C","Treball","213","213","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.416811","2.200631","433196.837","4585337.026","433288.794","4585537.992","933132665","#","","","","","","","",
"92168166076","Centre Educatiu San Francisco","#","C","Treball","213","213","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.416811","2.200631","433196.837","4585337.026","433288.794","4585537.992","933056397","Fax","","","","","","","",
"92168166077","Centre Educatiu Sant Francesc d'Assís","#","Pl","Universitat","2","2","10","Sant Antoni","02","Eixample","08007","019","BARCELONA","41.385181","2.163452","430055.874","4581854.795","430147.803","4582055.728","934545954","#","","","","","","","",
"92168166081","Centre Educatiu Sant Gabriel","#","G.V.","Corts Catalanes","1192","1196","70","el Besòs i el Maresme","10","Sant Martí","08020","019","BARCELONA","41.420879","2.21163","434120.147","4585780.231","434212.112","4585981.201","933149560","#","","","","","","","",
"92168166091","Centre Educatiu Sant Joan Baptista","#","C","Balboa","19","19","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382446","2.189152","432201.863","4581530.752","432293.812","4581731.682","933193281","#","","","","","","","",
"92168166091","Centre Educatiu Sant Joan Baptista","#","C","Balboa","19","19","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.382446","2.189152","432201.863","4581530.752","432293.812","4581731.682","933150731","Fax","","","","","","","",
"92168166096","Escola Rambleta del Clot","#","C","Aragó","620","620","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.410332","2.190095","432309.608","4584625.916","432401.557","4584826.875","932454243","#","","","","","","","",
"92168166096","Escola Rambleta del Clot","#","C","Aragó","620","620","65","el Clot","10","Sant Martí","08018","019","BARCELONA","41.410332","2.190095","432309.608","4584625.916","432401.557","4584826.875","932454243","Fax","","","","","","","",
"92168166141","Centre Educatiu Sant Josep-Teresianes","#","C","Nàpols","359","359","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405694","2.165442","430244.238","4584130.526","430336.168","4584331.48","932075711","#","","","","","","","",
"92168166143","Escola Miralletes","#","C","Indústria","255","255","64","el Camp de l'Arpa del Clot","10","Sant Martí","08041","019","BARCELONA","41.413423","2.179176","431400.301","4584977.681","431492.242","4585178.643","934563281","#","","","","","","","",
"92168166145","Centre Educatiu Sant Josep Oriol","#","C","Villarroel","85","85","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08011","019","BARCELONA","41.383895","2.157482","429555.302","4581716.85","429647.226","4581917.781","934536268","#","","","","","","","",
"92168166146","Centre Educatiu Sant Josep","#","C","Montseny","31","31","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402366","2.155375","429399.162","4583769.246","429491.084","4583970.196","932186354","Fax","","","","","","","",
"92168166146","Centre Educatiu Sant Josep","#","C","Montseny","31","31","31","la Vila de Gràcia","06","Gràcia","08012","019","BARCELONA","41.402366","2.155375","429399.162","4583769.246","429491.084","4583970.196","932372019","#","","","","","","","",
"92168166150","Centre Educatiu Sant Lluís","#","C","Arítjols","12","14","52","la Prosperitat","08","Nou Barris","08016","019","BARCELONA","41.442044","2.182044","431670.004","4588152.852","431761.946","4588353.843","933544387","#","","","","","","","",
"92168166156","Centre Educatiu Sant Medir","#","C","Constitució","15","15","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.369938","2.137901","427902.689","4580183.516","427994.599","4580384.432","934225298","Fax","","","","","","","",
"92168166156","Centre Educatiu Sant Medir","#","Ptge","Toledo","10","14","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.370305","2.136068","427749.783","4580225.757","427841.691","4580426.674","934217150","#","","","","","","","",
"92168166156","Centre Educatiu Sant Medir","#","C","Constitució","15","15","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.369938","2.137901","427902.689","4580183.516","427994.599","4580384.432","934217150","#","","","","","","","",
"92168166156","Centre Educatiu Sant Medir","#","Ptge","Toledo","10","14","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.370305","2.136068","427749.783","4580225.757","427841.691","4580426.674","934225298","Fax","","","","","","","",
"92168166156","Centre Educatiu Sant Medir","#","Ptge","Toledo","10","14","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.370305","2.136068","427749.783","4580225.757","427841.691","4580426.674","934320790","#","(passatge Toledo)","","","","","","",
"92168166156","Centre Educatiu Sant Medir","#","C","Constitució","15","15","16","la Bordeta","03","Sants-Montjuïc","08014","019","BARCELONA","41.369938","2.137901","427902.689","4580183.516","427994.599","4580384.432","934320790","#","(passatge Toledo)","","","","","","",
"92168166159","Centre Educatiu Sant Miquel","#","C","Rosselló","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391352","2.153805","429256.007","4582547.728","429347.928","4582748.667","934108528","Fax","","","","","","","",
"92168166159","Centre Educatiu Sant Miquel","#","C","Rosselló","175","175","08","l'Antiga Esquerra de l'Eixample","02","Eixample","08036","019","BARCELONA","41.391352","2.153805","429256.007","4582547.728","429347.928","4582748.667","934104005","#","","","","","","","",
"92168166170","Escola Molí de Finestrelles","#","C","Guardiola i Feliu","9","9","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.438823","2.189567","432295.088","4587789.365","432387.036","4587990.353","933456816","Fax","","","","","","","",
"92168166170","Escola Molí de Finestrelles","#","C","Guardiola i Feliu","9","9","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.438823","2.189567","432295.088","4587789.365","432387.036","4587990.353","933456816","#","","","","","","","",
"92168166172","Centre Educatiu San Rafael","#","C","Menorca","80","82","72","Sant Martí de Provençals","10","Sant Martí","08020","019","BARCELONA","41.421055","2.199078","433071.463","4585809.387","433163.419","4586010.357","933139292","#","","","","","","","",
"92168166180","Centre Educatiu Santa Anna-Eixample","#","C","Bailèn","53","59","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.39446","2.17374","430925.933","4582876.67","431017.87","4583077.612","932654178","Fax","","","","","","","",
"92168166180","Centre Educatiu Santa Anna-Eixample","#","C","Bailèn","53","59","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.39446","2.17374","430925.933","4582876.67","431017.87","4583077.612","932654237","#","","","","","","","",
"92168166183","Centre Educatiu Santa Claus","#","C","Lleó XIII","12","12","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.411923","2.137347","427902.804","4584845.045","427994.712","4585046.005","934185490","Fax","","","","","","","",
"92168166183","Centre Educatiu Santa Claus","#","C","Lleó XIII","12","12","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.411923","2.137347","427902.804","4584845.045","427994.712","4585046.005","934171847","#","","","","","","","",
